"impression";;;;"515626";"86";"10";"18847";"[18841,18842]";"26848";"[1,4,10]";"[213323]";;"2";"33331";;"48811";"48985";"0";"78119";;;"62300";"16";"5";"76113257";;"13554";;"17332";;"0";;"{\"6146\":1,\"65266\":0,\"33547718\":3,\"1105170\":0,\"37467\":1,\"129048\":4,\"10756\":1,\"33517884\":3,\"67570\":1,\"33538069\":5,\"13371\":1,\"2844\":0,\"11241\":1,\"28530448\":4,\"30180893\":3,\"376101\":1,\"33617889\":5}";;"315003";;"1597022";;"8448";;"58";"0";;;;"{\"472452\":255,\"472366\":255,\"472429\":255}";"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"580328165";;"1275566";;"{\"ints\":{\"3\":[121784478,138724488,83710738,134424551,123985427,138425862]}}";"1378910737280"
"impression";;;;"7";"30";"9";"18847";"[18841,18842]";"26848";"[3]";"[200201]";;"2";"33331";;"48811";"48985";"0";"78119";;;"62078";"16";"1";"45388948";;"2522";;"17332";;"0";;;;"315003";;"1594775";;"1557";;"44";"0";;;;;"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"1951447473";;"1275566";;"{\"ints\":{\"3\":[61315095,136792362,139513078,139014273,139402867,124476241]}}";"1378910737290"
"impression";;"[]";;"40293";"6";"952253";"18870";"[18841,18842]";"26848";"[1,5,12]";"[1296399]";;"1";"33331";;"48811";"48985";"0";"52187";;;"62466";"16";"1";"138802233";;"13554";;"17332";;"0";;"{\"12106\":0,\"24622\":0,\"2159098\":2,\"86995\":3,\"21768\":5,\"33545476\":3,\"2057900\":0,\"51163\":1,\"257855\":4,\"2129381\":2,\"1647270\":4,\"13196\":2,\"2844\":0,\"6614\":0,\"9147775\":4,\"86190\":1,\"2898336\":4,\"32963312\":3,\"43345\":4,\"33632\":1}";;"315003";;"1597022";;"8448";;"1";"0";;;;"{\"761814\":255,\"472366\":255}";"654013";;"34";;"{\"7\":255}";"1";;;;"1138207";"2702822305";;"1275566";;"{\"ints\":{\"3\":[139088615,124475721,139357033,139413479,119015408,137856809]}}";"1378910737298"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"7";"47";"5";"18847";"[18841,18842,48511]";"26848";"[4,9,10]";"[2045579]";;"2";"74964";;"48811";"48985";"0";"52187";;;"71344";"16";"2";"139502108";;"418";;"17332";;"0";;"{\"3249404\":1,\"32945627\":2,\"3264\":0,\"35634\":2,\"338\":1,\"14992\":0,\"12625326\":3,\"2261568\":2,\"24779\":1,\"33158210\":4,\"30000\":0,\"2934618\":0,\"32947691\":3,\"14914871\":9,\"2166748\":1,\"563212\":2,\"633772\":1,\"2243325\":1,\"2124479\":3}";;"315003";;"1594775";;"5716";;;"0";;;;"{\"761805\":255,\"472384\":255,\"472383\":255}";"654013";;"34";;"{\"1\":255}";"0";;;;"1138207";"1336682900";;"1275566";;"{\"ints\":{\"3\":[138846617]}}";"1378910737275"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"40293";"754";"10";"18852";"[18841,18842]";"26848";"[1,6]";"[1201675]";;"1";"33331";;"48811";"48985";"0";"52187";;;"62030";"16";"2";"139508014";;"596";;"17332";;"0";;"{\"130887\":2,\"67417\":2,\"102091\":1,\"124788\":0,\"188567\":2,\"13110\":1,\"705201\":2,\"32961359\":7,\"32724\":3,\"24155\":1,\"11654\":3,\"2990250\":1,\"101454\":2,\"6389\":0,\"40918\":6,\"60702\":1,\"3838299\":3}";;"315003";;"1594775";;"970";;"44";"0";;;;"{\"472375\":255,\"472452\":255,\"761812\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"2506764592";;"1275566";;"{\"ints\":{\"3\":[139492636,137182018,139514041,139321629,139152765,139519991]}}";"1378910737432"
"impression";;;;"515626";"317849";"10";"18852";"[18841,18842]";"26848";"[3]";"[200465]";;"1";"33331";;"48811";"48985";"0";"78119";;;"62358";"16";"0";"45634056";;"3336";;"17332";;"0";;;;"315003";;"1597022";;"2554";;"58";"0";;;;;"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"0";;"1275566";;"{\"ints\":{\"3\":[45254633,138724488,45246551,138919509,139516765,135394902]}}";"1378910737529"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"515626";"32";"952253";"18874";"[18841,18842]";"26848";"[1,6]";"[1201460]";;"1";"33331";;"48811";"48985";"0";"52187";;;"61995";"16";"2";"139521823";;"596";;"17332";;"0";;"{\"541752\":2,\"1236\":1,\"338526\":1,\"567076\":11,\"32942516\":1,\"2277070\":1,\"5799\":1,\"2162\":8,\"4561758\":2,\"161332\":4,\"1641146\":1,\"176903\":3,\"1700\":0,\"1354745\":3,\"2566836\":0}";;"315148";;"1597022";;"970";;"12";"0";;;;"{\"472452\":255,\"472375\":255,\"761812\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"2825662411";;"1275566";;"{\"ints\":{\"3\":[139492636,137182018,139463997,139481677,139514041,134796054]}}";"1378910737569"
"impression";;;;"515626";"6";"9";"18850";"[18841,18842]";"26848";"[1,4]";"[213296]";;"2";"33331";;"48811";"48985";"0";"52187";;;"61958";"16";"1";"76095209";;"13554";;"17332";;"0";;;;"315003";;"1594775";;"8448";;"35";"0";;;;"{\"761814\":255,\"761812\":255,\"472370\":255}";"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"2620214236";;"1275566";;"{\"ints\":{\"3\":[130150145,124475721,124472231,77007781,75991862,137856809]}}";"1378910737561"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"7";"6";"91";"18849";"[18841,18842]";"26848";"[6,13]";"[1201425]";;"2";"33331";;"48811";"48985";"0";"52193";;;"63663";"16";"1";"139517410";;"596";;"17332";;"0";;"{\"95428\":6,\"32944492\":1,\"11243\":1,\"435557\":2,\"156274\":0,\"11706\":2,\"87038\":4,\"7055650\":2,\"32347\":1,\"588637\":1,\"4736504\":1,\"12319572\":1,\"23455\":0,\"463032\":2,\"201882\":5,\"235\":0}";;"315003";;"1597022";;"970";;"12";"0";;;;"{\"472376\":255,\"472375\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"2825319360";;"1275566";;"{\"ints\":{\"3\":[139492636,129242113,139514041,139481677,139508014,134905537]}}";"1378910737629"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"515626";"226";"10";"18849";"[18841,18842]";"26848";"[4,6]";"[1201460]";;"2";"33331";;"48811";"48985";"0";"78119";;;"62177";"16";"19";"139525360";;"596";;"17332";;"0";;"[]";;"315148";;"1597022";;"970";;"25";"0";;;;"{\"761805\":255,\"472376\":255,\"472375\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"1241583002";;"1275566";;"{\"ints\":{\"3\":[139467980,135968114,139492636,139303193,139374230,137856809]}}";"1378910737655"
"impression";;;;"515626";"283";"10";"18850";"[18841,18842]";"26848";"[1,9]";"[213452]";;"2";"33331";;"48811";"48985";"0";"78119";;;"61958";"16";"3";"103883955";;"13554";;"17332";;"0";;"{\"17508\":0,\"3976043\":3,\"15026\":0,\"18342\":0,\"129633\":6,\"115233\":1,\"226308\":0,\"148996\":2,\"156909\":2,\"121135\":7,\"1694\":1,\"6672\":0,\"181867\":0,\"5786\":3,\"87380\":1,\"14032\":0}";;"315148";;"1597022";;"8448";;"1";"0";;;;"{\"761814\":255,\"472452\":255,\"472366\":255}";"654013";;"34";;"{\"18\":255}";"1";;;;"1138207";"1836935573";;"1275566";;"{\"ints\":{\"3\":[79745841,138604403,110740089,98464022,115462833,138724488]}}";"1378910737707"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"515626";"6";"10";"18871";"[18841,18842]";"26848";"[4,6,9]";"[1243279]";;"2";"33331";;"48811";"48985";"0";"52193";;;"63299";"16";"1";"139514041";;"596";;"17332";;"0";;"{\"719\":0,\"36897\":2,\"7626064\":1,\"30966\":1,\"27275\":0,\"72578\":1,\"32942132\":2,\"21907\":2,\"10391580\":3,\"1023\":0,\"464373\":1}";;"315003";;"1597022";;"970";;"58";"0";;;;"{\"472376\":255,\"472375\":255,\"472419\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"363537954";;"1275566";;"{\"ints\":{\"3\":[139492636,135968114,139337946,139481677,139330550,137856809]}}";"1378910737713"
"impression";"{\"8\":255}";"[19,15,79,53,65,15,6]";"[86,40,22,72,20,12]";"19";"6";"431256";"18849";"[18841,18842]";"26848";"[3]";"[0]";;"2";"33331";;"48812";"48985";"0";"52193";;;"62058";"16";"0";;;"694";;"17332";"0";"0";;;;"315003";;"1597022";;"1745";;"58";;;;;;"504183";;"34";;;"1";;;;"1138505";"0";;"1275566";;"{\"ints\":{\"3\":[136372970,137940087,139205501,134876753]}}";"1378910737691"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"50";"175";"10";"14684";"[18841,18842,48511]";"26848";"[10]";"[1030931]";;"2";"33331";;"48811";"48985";"0";"52193";;;"64287";"16";"4";"106204774";;"418";;"17332";;"0";;"[]";;"315003";;"1597022";;"13093";;"21";"0";;;;;"654013";;"34";;"{\"18\":255}";"1";;;;"1138207";"2819319964";;"1275566";;"{\"ints\":{\"3\":[138578637,139368495,139346097]}}";"1378910737751"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"50";"175";"10";"14684";"[18841,18842,48511]";"26848";"[10]";"[1030931]";;"2";"33331";;"48811";"48985";"0";"52193";;;"64287";"16";"4";"106204774";;"418";;"17332";;"0";;"[]";;"315003";;"1597022";;"8510";;"21";"0";;;;;"654013";;"34";;"{\"18\":255}";"1";;;;"1138207";"2819319964";;"1275566";;"{\"ints\":{\"3\":[139509447,136705454,139474579,139493910,138930749,131521928]}}";"1378910737750"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"50";"175";"10";"14684";"[18841,18842,48511]";"26848";"[10]";"[1030931]";;"2";"33331";;"48811";"48985";"0";"52193";;;"64287";"16";"4";"106204774";;"418";;"17332";;"0";;"[]";;"315003";;"1597022";;"13093";;"21";"0";;;;;"654013";;"34";;"{\"18\":255}";"1";;;;"1138207";"2819319964";;"1275566";;"{\"ints\":{\"3\":[138578637,139368495,139346097]}}";"1378910737751"
"impression";;;;"335054";"6";"10";"18847";"[18841,18842]";"26848";"[1]";"[213586]";;"2";"33331";;"48811";"48985";"0";"78119";;;"62115";"16";"1";"76905561";;"13554";;"17332";;"0";;;;"315148";;"1594775";;"8448";;"60";"0";;;;;"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"2411004591";;"1275566";;"{\"ints\":{\"3\":[120603276,138724488,93495485,76785812,76157323,137730079]}}";"1378910737742"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"7";"54";"9";"18847";"[18841,18842]";"26848";"[6,9]";"[1201655]";;"2";"33331";;"48811";"48985";"0";"52193";;;"62105";"16";"4";"139492636";;"596";;"17332";;"0";;"{\"36608\":1,\"146990\":1,\"626437\":2,\"124788\":0,\"2033354\":0,\"2815\":1,\"33839\":2,\"32916\":2,\"162450\":6,\"34012188\":5,\"639457\":3,\"2839\":1,\"6704393\":6,\"50566\":0,\"28141\":1,\"14031\":2,\"82895\":1,\"556697\":1,\"113454\":1}";;"315003";;"1597022";;"970";;"25";"0";;;;"{\"472376\":255,\"472375\":255,\"472410\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"2825618032";;"1275566";;"{\"ints\":{\"3\":[139525360,137856809,139467980,139337946,139481677,138517666]}}";"1378910737759"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"7";"73726";"9";"18870";"[18841,18842]";"26848";"[1,6]";"[1201581]";;"2";"33331";;"48811";"48985";"0";"78119";;;"63381";"16";"3";"139328496";;"596";;"17332";;"0";;"{\"335372\":1,\"1156\":1,\"581308\":0,\"105631\":1,\"32943523\":1,\"67246\":0,\"2033354\":0,\"9745\":2,\"55168\":1,\"13409\":3,\"32942033\":2,\"11497\":0,\"17353300\":8,\"29246\":1,\"633772\":1,\"66638\":3,\"33076203\":2,\"593\":0}";;"315003";;"1597022";;"970";;"35";"0";;;;"{\"472375\":255,\"472452\":255,\"761812\":255}";"654013";;"34";;"{\"3\":255}";"1";;;;"1138207";"403631117";;"1275566";;"{\"ints\":{\"3\":[139514041,133949037,139517410,139523672,139392080,137856809]}}";"1378910737324"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"515626";"1019576";"9";"18847";"[18841,18842,48511]";"26848";"[4,9,10]";"[2045579]";;"2";"318523";;"48811";"48985";"0";"52193";;;"62317";"16";"5";"139502108";;"418";;"17332";;"0";;"{\"3249404\":1,\"32945627\":2,\"3264\":0,\"35634\":2,\"338\":1,\"14992\":0,\"12625326\":3,\"2261568\":2,\"24779\":1,\"33158210\":4,\"30000\":0,\"2934618\":0,\"32947691\":3,\"14914871\":9,\"2166748\":1,\"563212\":2,\"633772\":1,\"2243325\":1,\"2124479\":3}";;"315003";;"1597022";;"13093";;"58";"0";;;;"{\"761805\":255,\"472384\":255,\"472383\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"1334267120";;"1275566";;"{\"ints\":{\"3\":[139510340,139387266,137463837]}}";"1378910737792"
"impression";;;;"39917";"317849";"2";"18850";"[18841,18842]";"26848";"[1]";"[213291]";;"2";"33331";;"48811";"48985";"0";"52187";;;"61958";"16";"1";"75951841";;"13554";;"17332";;"0";;;;"315003";;"1594775";;"8448";;"44";"0";;;;;"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"2689568891";;"1275566";;"{\"ints\":{\"3\":[121784478,124475721,139166752,139087927,83710738,137856809]}}";"1378910737682"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"515626";"1019576";"9";"18847";"[18841,18842,48511]";"26848";"[4,9,10]";"[2045579]";;"2";"318523";;"48811";"48985";"0";"52193";;;"62317";"16";"5";"139502108";;"418";;"17332";;"0";;"{\"3249404\":1,\"32945627\":2,\"3264\":0,\"35634\":2,\"338\":1,\"14992\":0,\"12625326\":3,\"2261568\":2,\"24779\":1,\"33158210\":4,\"30000\":0,\"2934618\":0,\"32947691\":3,\"14914871\":9,\"2166748\":1,\"563212\":2,\"633772\":1,\"2243325\":1,\"2124479\":3}";;"315003";;"1597022";;"8510";;"58";"0";;;;"{\"761805\":255,\"472384\":255,\"472383\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"1334267120";;"1275566";;"{\"ints\":{\"3\":[139510064,137737745,139458455,139505696,139452877,133802001]}}";"1378910737789"
"impression";;;;"40293";"141";"10";"18853";"[18841,18842]";"26848";"[1]";"[213391]";;"1";"33331";;"48811";"49016";"0";"52187";;;"62171";"16";"2";"76180570";;"13554";;"17332";;"0";;"{\"34635\":1,\"42434\":1,\"33662631\":4,\"182368\":1,\"1753933\":5,\"56127\":1,\"39844\":0,\"55339\":1,\"2219628\":4,\"173\":2,\"1259\":3,\"2405608\":1,\"7083\":2,\"62190\":1,\"33542693\":7,\"153886\":1,\"148579\":2,\"627885\":3,\"426448\":1}";;"315003";;"1597022";;"8448";;"1";"0";;;;;"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"2825662460";;"1275566";;"{\"ints\":{\"3\":[121784478,138726564,83710738,139166752,134424551,123135748]}}";"1378910737830"
"impression";"{\"7\":255}";"[11,11,61,60,61,26,21]";"[55,28,34,91,23,21]";"1151293";"48";"5";"14684";"[18841,18842,48511]";"26848";"[9,10,13]";"[13840]";;"2";"74964";;"48811";"48985";"0";"78119";;;"61962";"16";"2";"139385769";"[1538912]";"1677";;"17332";;"0";;"{\"594\":0,\"21683\":7,\"1191\":4,\"7189723\":2,\"65770\":7,\"401646\":1,\"2033354\":0,\"32961451\":4,\"120808\":2,\"763447\":2,\"269668\":1,\"41220\":1,\"13672\":0,\"1532\":6,\"398\":0,\"44550\":1,\"62190\":1,\"8997\":0,\"16057204\":1,\"66638\":3,\"2554197\":4,\"3106590\":1,\"66731\":1}";;"315003";;"1597022";;"10018";;"44";"0";;;;"{\"474306\":255,\"472454\":255,\"472366\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"1878732964";;"1275566";;"{\"ints\":{\"3\":[139367393]}}";"1378910737362"
"impression";;"[]";;"312613";"1019576";"431211";"18851";"[18841,18842]";"26848";"[1,4,10]";"[213306]";;"1";"33331";;"48811";"48985";"0";"78119";;;"68338";"16";"18";"76011987";;"13554";;"17332";;"0";;"[]";;"315148";;"1597022";;"8448";;"1";"0";;;;"{\"761805\":255,\"472375\":255,\"472366\":255}";"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"2636879798";;"1275566";;"{\"ints\":{\"3\":[123926323,138724488,139279309,78043048,75952931,135604916]}}";"1378910737481"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"515626";"47";"10";"18847";"[18841,18842,48511]";"26848";"[1,10]";"[1031442]";;"2";"74964";;"48811";"48985";"0";"78119";;;"71344";"16";"20";"139479496";;"418";;"17332";;"0";;"{\"2053123\":0,\"23919\":1,\"71764\":0,\"176755\":1,\"19347433\":2,\"8123935\":4,\"847\":1,\"2934618\":0,\"6157\":0,\"2166775\":1,\"32942222\":2,\"2159247\":6,\"1235\":1,\"1840\":1,\"32941806\":1,\"3759\":1,\"1622186\":1,\"2124479\":3,\"72853\":1}";;"315148";;"1597022";;"5716";;;"0";;;;"{\"472452\":255,\"761809\":255,\"761812\":255}";"654013";;"34";;"{\"1\":255}";"0";;;;"1138207";"1332217133";;"1275566";;"{\"ints\":{\"3\":[137970381]}}";"1378910737864"
"impression";"{\"8\":255}";"[19,15,79,53,65,15,6]";"[86,40,22,72,20,12]";"40293";"6";"10";"18851";"[18841,18842]";"26848";"[3]";"[0]";;"1";"318523";;"48812";"48985";"0";"78119";;;"65532";"16";"0";;;"694";;"17332";"0";"0";;;;"315003";;"1597022";;"10322";;"1";;;;;;"654013";;"34";;;"1";;;;"1138207";"0";;"1275566";;"{\"ints\":{\"3\":[138808694,137473411,139052375,134876753]}}";"1378910737398"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"50";"1057";"10";"18846";"[18841,18842]";"26848";"[6,10,13]";"[1469]";;"2";"33331";;"48811";"48985";"0";"52193";;;"62108";"16";"2";"139366080";;"596";;"17332";;"0";;"{\"17621955\":1,\"2506367\":1,\"2233004\":0,\"421396\":1,\"513868\":5,\"149367\":0,\"32941799\":2,\"2079886\":3,\"113748\":2,\"5346\":1,\"33653\":3,\"32958781\":2,\"63279\":2}";;"315003";;"1597022";;"970";;"60";"0";;;;"{\"761814\":255,\"761805\":255,\"473518\":255}";"654013";;"34";;"{\"2\":255}";"1";;;;"1138207";"2701460746";;"1275566";;"{\"ints\":{\"3\":[139511907,129242113,139333961,139501582,139506654,135968114]}}";"1378910737684"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"7";"167";"10";"24179";"[18841,18842]";"26848";"[4,6,9]";"[1243279]";;"2";"33331";;"48811";"48985";"0";"78119";;;"62037";"16";"5";"139514041";;"596";;"17332";;"0";;"{\"719\":0,\"36897\":2,\"7626064\":1,\"30966\":1,\"27275\":0,\"72578\":1,\"32942132\":2,\"21907\":2,\"10391580\":3,\"1023\":0,\"464373\":1}";;"315003";;"1597022";;"970";;"43";"0";;;;"{\"472376\":255,\"472375\":255,\"472419\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"1668287982";;"1275566";;"{\"ints\":{\"3\":[139492636,137579842,139337946,139288410,139517410,129434254]}}";"1378910737558"
"impression";"{\"7\":255}";"[11,11,61,60,61,26,21]";"[55,28,34,91,23,21]";"457399";"6";"2";"18848";"[18841,18842,48511]";"26848";"[13]";"[13840]";;"2";"74964";;"48811";"48985";"0";"52193";;;"62166";"16";"1";"138674749";;"1677";;"17332";;"0";;;;"315148";;"1594775";;"10018";;"35";"8";;;;;"654013";;"34";;"{\"8\":255}";"1";;;;"1138207";"2825650978";;"1275566";;"{\"ints\":{\"3\":[139367393,134902704,139525323,139370303,137969904,139221653]}}";"1378910737857"
"impression";"{\"8\":255}";"[19,15,79,53,65,15,6]";"[86,40,22,72,20,12]";"515626";"889861";"9";"18846";"[18841,18842]";"26848";"[3]";"[0]";;"2";"318523";;"48812";"48985";"0";"52193";;;"64677";"16";"0";"0";;"694";;"17332";"0";"0";;"[]";;"315003";;"1597022";;"10322";;"58";;;;;;"654013";;"34";;;"1";;;;"1138207";"2825528971";;"1275566";;"{\"ints\":{\"3\":[139338623,138419870,139476699,135968114]}}";"1378910737318"
"impression";"{\"7\":255}";"[11,11,61,60,61,26,21]";"[55,28,34,91,23,21]";"457399";"6";"2";"18848";"[18841,18842,48511]";"26848";"[13]";"[13840]";;"2";"74964";;"48811";"48985";"0";"52193";;;"62166";"16";"1";"138674749";;"1677";;"17332";;"0";;;;"315148";;"1594775";;"10018";;"32";"8";;;;;"654013";;"34";;"{\"8\":255}";"1";;;;"1138207";"2825650978";;"1275566";;"{\"ints\":{\"3\":[139340397]}}";"1378910737856"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"515626";"6";"10";"18872";"[18841,18842]";"26848";"[6]";"[1201460]";;"2";"33331";;"48811";"48985";"0";"52193";;;"66678";"16";"3";"139528471";;"596";;"17332";;"0";;"[]";;"315148";;"1597022";;"970";;"44";"0";;;;;"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"2654124612";;"1275566";;"{\"ints\":{\"3\":[139288410,137742884,139330550,139295925,139300703,135968114]}}";"1378910738008"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"312613";"47";"431211";"18847";"[18841,18842,48511]";"26848";"[4,10]";"[1030900]";;"2";"31721";;"48811";"48985";"0";"78119";;;"62349";"16";"1";"139505696";;"418";;"17332";;"0";;"{\"393660\":6,\"131083\":5,\"740020\":4,\"23919\":1,\"23232\":1,\"267155\":4,\"33117059\":3,\"2033354\":0,\"37467\":1,\"11717449\":2,\"135669\":8,\"64584\":1,\"653289\":1,\"7420\":1,\"19486\":0,\"199091\":0,\"2563746\":1,\"33593313\":4,\"39967\":1}";;;;"1597022";;"3519";;;"0";;;;"{\"761803\":255,\"472386\":255,\"472425\":255}";"654013";;"34";;"{\"1\":255}";"0";;;;"1138207";"2819045715";;"1275566";;"{\"ints\":{\"3\":[135822385]}}";"1378910737759"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"19";"84";"431197";"18847";"[18841,18842,48511]";"26848";"[10]";"[0]";;"2";"74964";;"48811";"48985";"0";"52193";;;"63700";"16";"3";"0";;"418";;"17332";;"0";;"[]";;"315148";;"1597022";;"5716";;"58";;;;;;"654013";;"34";;;"0";;;;"1138207";"2822897823";;"1275566";;"{\"ints\":{\"3\":[139479496]}}";"1378910737874"
"impression";;;;"515626";"231";"10";"18849";"[18841,18842]";"26848";"[1,4,9]";"[213354]";;"2";"33331";;"48811";"48985";"0";"52193";;;"63978";"16";"1";"75897626";;"13554";;"17332";;"0";;"{\"32941951\":1,\"1203\":5,\"978\":0,\"2559140\":0,\"65266\":0,\"4804592\":1,\"33536342\":12,\"32948\":0,\"37467\":1,\"118\":1,\"338889\":2,\"249749\":1}";;"315003";;"1597022";;"8448";;"45";"0";;;;"{\"472374\":255,\"761805\":255,\"472366\":255}";"654013";;"34";;"{\"19\":255}";"1";;;;"1138207";"1702186294";;"1275566";;"{\"ints\":{\"3\":[75891220,138425862,75889234,107758506,76358105,138724488]}}";"1378910737970"
"impression";"{\"7\":255}";"[21,11,50,74,60,23,11]";"[50,28,34,98,28,15]";"26";"935";"10";"18847";"[18841,18842]";"26848";"[6,11]";"[1469]";;"2";"33331";;"48811";"48985";"0";"52193";;;"62376";"16";"4";"139303193";;"596";;"17332";;"0";;"{\"5928\":2,\"33177487\":7,\"56932\":0,\"55318\":6,\"168171\":5,\"1741235\":2,\"622\":0,\"1224\":1,\"3052064\":0,\"2275\":0,\"33648\":4,\"46999\":1,\"1700\":0,\"3869887\":1,\"225213\":1}";;"315003";;"1597022";;"970";;"32";"0";;;;"{\"472416\":255,\"472375\":255,\"472981\":255}";"654013";;"34";;"{\"3\":255}";"1";;;;"1138207";"2596405618";;"1275566";;"{\"ints\":{\"3\":[139492636,129242113,139330550,139463997,139337946,126776772]}}";"1378910737834"
"impression";;;;"515626";"6";"9";"18849";"[18841,18842]";"26848";"[1,5]";"[213643]";;"1";"33331";;"48811";"48985";"0";"52193";;;"63208";"16";"3";"96727150";;"13554";;"17332";;"0";;"[]";;"315003";;"1594775";;"8448";;"32";"0";;;;"{\"761814\":255,\"472452\":255,\"472366\":255}";"654013";;"34";;"{\"18\":255}";"1";;;;"1138207";"1517557332";;"1275566";;"{\"ints\":{\"3\":[120905623,138604403,75947697,83370267,78271844,135228717]}}";"1378910737962"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"7";"6";"9";"18850";"[18841,18842,48511]";"26848";"[10]";"[0]";;"2";"74964";;"48811";"48985";"0";"52187";;;"61958";"16";"0";"0";;"418";;"17332";;"0";;"[]";;"315003";;"1594775";;"5716";;;;;;;;"654013";;"34";;;"0";;;;"1138207";"1612297466";;"1275566";;"{\"ints\":{\"3\":[137856809]}}";"1378910737852"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"515626";"1019576";"9";"18847";"[18841,18842,48511]";"26848";"[4,9,10]";"[2045579]";;"2";"318523";;"48811";"48985";"0";"52193";;;"62317";"16";"5";"139502108";;"418";;"17332";;"0";;"{\"3249404\":1,\"32945627\":2,\"3264\":0,\"35634\":2,\"338\":1,\"14992\":0,\"12625326\":3,\"2261568\":2,\"24779\":1,\"33158210\":4,\"30000\":0,\"2934618\":0,\"32947691\":3,\"14914871\":9,\"2166748\":1,\"563212\":2,\"633772\":1,\"2243325\":1,\"2124479\":3}";;"315003";;"1597022";;"13093";;"58";"0";;;;"{\"761805\":255,\"472384\":255,\"472383\":255}";"654013";;"34";;"{\"1\":255}";"1";;;;"1138207";"1334267120";;"1275566";;"{\"ints\":{\"3\":[139510340,139387266,137463837]}}";"1378910737794"
"impression";"{\"8\":255}";"[19,15,79,53,65,15,6]";"[86,40,22,72,20,12]";"7";"1994";"10";"19181";"[18841,18842]";"26848";"[3]";"[0]";;"2";"74964";;"48812";"48985";"0";"52193";;;"62028";"16";"0";"0";;"694";;"17332";"0";"0";;"[]";;"315003";;"1597022";;"14892";;"60";;;;;;"654013";;"34";;;"0";;;;"1138207";"1482344298";;"1275566";;"{\"ints\":{\"3\":[139293724]}}";"1378910737995"
"impression";"{\"7\":255}";"[12,13,42,90,46,29,19]";"[43,24,44,105,20,16]";"515626";"386571";"5";"18847";"[18841,18842,48511]";"26848";"[10]";"[1030930]";;"2";"33331";;"48811";"48985";"0";"52193";;;"80115";"16";"5";"94490169";;"418";;"17332";;"0";;"[]";;"315148";;"1594775";;"8510";;"1";"0";;;;;"654013";;"34";;"{\"18\":255}";"1";;;;"1138207";"2825600769";;"1275566";;"{\"ints\":{\"3\":[139303133,138834155,139181686,139060853,139061467,134031967]}}";"1378910737977"
